club_id	player_name	identity_key	review_status
eu_sweden_aik	Daniel Örlund	danielorlund	DRAFT
eu_sweden_aik	Nils-Eric Johansson	nilsericjohansson	DRAFT
eu_sweden_aik	Per Karlsson	perkarlsson	DRAFT
eu_sweden_aik	Niklas Backman	niklasbackman	DRAFT
eu_sweden_aik	Martin Lorentzson	martinlorentzson	DRAFT
eu_sweden_aik	Helgi Valur Daníelsson	helgivalurdanielsson	DRAFT
eu_sweden_aik	Robert Åhman Persson	robertahmanpersson	DRAFT
eu_sweden_aik	Daniel Tjernström	danieltjernstrom	DRAFT
eu_sweden_aik	Dulee Johnson	duleejohnson	DRAFT
eu_sweden_aik	Viktor Lundberg	viktorlundberg	DRAFT
eu_sweden_aik	Mohamed Bangura	mohamedbangura	DRAFT
eu_sweden_aik	Teteh Bangura	tetehbangura	DRAFT
eu_sweden_aik	Goran Ljubojević	goranljubojevic	DRAFT
eu_sweden_aik	Bojan Djordjić	bojandjordjic	CROSS_CLUB
eu_sweden_aik	Kenny Pavey	kennypavey	DRAFT
eu_sweden_helsingborgs-if	Erik Edman	erikedman	DRAFT
eu_sweden_helsingborgs-if	Marcus Lantz	marcuslantz	DRAFT
eu_sweden_helsingborgs-if	Alexander Gerndt	alexandergerndt	DRAFT
eu_sweden_helsingborgs-if	Ardian Gashi	ardiangashi	DRAFT
eu_sweden_helsingborgs-if	Joel Ekstrand	joelekstrand	DRAFT
eu_sweden_helsingborgs-if	Mattias Lindström	mattiaslindstrom	DRAFT
eu_sweden_helsingborgs-if	Christoffer Andersson	christofferandersson	DRAFT
eu_sweden_helsingborgs-if	Marcus Nilsson	marcusnilsson	DRAFT
eu_sweden_helsingborgs-if	Rasmus Jönsson	rasmusjonsson	DRAFT
eu_sweden_helsingborgs-if	Erik Sundin	eriksundin	DRAFT
eu_sweden_helsingborgs-if	Hannu Patronen	hannupatronen	DRAFT
eu_sweden_helsingborgs-if	Markus Holgersson	markusholgersson	DRAFT
eu_sweden_helsingborgs-if	May Mahlangu	maymahlangu	DRAFT
eu_sweden_helsingborgs-if	Erik Wahlstedt	erikwahlstedt	DRAFT
eu_sweden_helsingborgs-if	Porcellis	porcellis	DRAFT
eu_sweden_helsingborgs-if	Fredrik Liverstam	fredrikliverstam	DRAFT
eu_sweden_if-elfsborg	Stefan Ishizaki	stefanishizaki	DRAFT
eu_sweden_if-elfsborg	Anders Svensson	anderssvensson	DRAFT
eu_sweden_if-elfsborg	Daniel Nordmark	danielnordmark	DRAFT
eu_sweden_if-elfsborg	Denni Avdic	denniavdic	DRAFT
eu_sweden_if-elfsborg	Jon Jönsson	jonjonsson	DRAFT
eu_sweden_if-elfsborg	Martin Ericsson	martinericsson	DRAFT
eu_sweden_if-elfsborg	Johan Larsson	johanlarsson	DRAFT
eu_sweden_if-elfsborg	Mathias Florén	mathiasfloren	DRAFT
eu_sweden_if-elfsborg	Teddy Lučić	teddylucic	DRAFT
eu_sweden_if-elfsborg	Amadou Jawo	amadoujawo	DRAFT
eu_sweden_if-elfsborg	Daniel Mobaeck	danielmobaeck	DRAFT
eu_sweden_if-elfsborg	James Keene	jameskeene	DRAFT
eu_sweden_if-elfsborg	Johan Karlsson	johankarlsson	DRAFT
eu_sweden_if-elfsborg	Andreas Klarström	andreasklarstrom	DRAFT
eu_sweden_if-elfsborg	Niklas Hult	niklashult	DRAFT
eu_sweden_if-elfsborg	Anders Wikström	anderswikstrom	DRAFT
eu_sweden_if-elfsborg	Fredrik Berglund	fredrikberglund	DRAFT
eu_sweden_if-elfsborg	Jari Ilola	jariilola	DRAFT
eu_sweden_ifk-goteborg	Kim Christensen	kimchristensen	DRAFT
eu_sweden_ifk-goteborg	Stefan Selakovic	stefanselakovic	DRAFT
eu_sweden_ifk-goteborg	Ragnar Sigurdsson	ragnarsigurdsson	DRAFT
eu_sweden_ifk-goteborg	Tobias Hysén	tobiashysen	DRAFT
eu_sweden_ifk-goteborg	Adam Johansson	adamjohansson	DRAFT
eu_sweden_ifk-goteborg	Mikael Dyrestam	mikaeldyrestam	DRAFT
eu_sweden_ifk-goteborg	Robin Söder	robinsoder	DRAFT
eu_sweden_ifk-goteborg	Sebastian Eriksson	sebastianeriksson	DRAFT
eu_sweden_ifk-goteborg	Theódór Elmar Bjarnason	theodorelmarbjarnason	DRAFT
eu_sweden_ifk-goteborg	Thomas Olsson	thomasolsson	DRAFT
eu_sweden_ifk-goteborg	Hannes Stiller	hannesstiller	DRAFT
eu_sweden_ifk-goteborg	Hjálmar Jónsson	hjalmarjonsson	DRAFT
eu_sweden_ifk-goteborg	Jakob Johansson	jakobjohansson	DRAFT
eu_sweden_ifk-goteborg	Karl Svensson	karlsvensson	DRAFT
eu_sweden_ifk-goteborg	Tobias Sana	tobiassana	DRAFT
eu_sweden_ifk-goteborg	Nicklas Carlsson	nicklascarlsson	DRAFT
eu_sweden_ifk-goteborg	Pär Ericsson	parericsson	DRAFT
eu_sweden_ifk-goteborg	Erik Lund	eriklund	DRAFT
eu_sweden_ifk-goteborg	Niklas Bärkroth	niklasbarkroth	DRAFT
eu_sweden_ifk-goteborg	Alexander Faltsetas	alexanderfaltsetas	DRAFT
eu_sweden_malmo-ff	Johan Dahlin	johandahlin	DRAFT
eu_sweden_malmo-ff	Daniel Andersson	danielandersson	DRAFT
eu_sweden_malmo-ff	Guillermo Molins	guillermomolins	DRAFT
eu_sweden_malmo-ff	Wilton Figueiredo	wiltonfigueiredo	DRAFT
eu_sweden_malmo-ff	Daniel Larsson	daniellarsson	DRAFT
eu_sweden_malmo-ff	Ivo Pekalski	ivopekalski	DRAFT
eu_sweden_malmo-ff	Jiloan Hamad	jiloanhamad	DRAFT
eu_sweden_malmo-ff	Jimmy Durmaz	jimmydurmaz	DRAFT
eu_sweden_malmo-ff	Ricardinho	ricardinho	DRAFT
eu_sweden_malmo-ff	Agon Mehmeti	agonmehmeti	DRAFT
eu_sweden_malmo-ff	Jasmin Sudić	jasminsudic	DRAFT
eu_sweden_malmo-ff	Miljan Mutavdžić	miljanmutavdzic	DRAFT
eu_sweden_malmo-ff	Rick Kruys	rickkruys	DRAFT
eu_sweden_malmo-ff	Markus Halsti	markushalsti	DRAFT
eu_sweden_malmo-ff	Jeffrey Aubynn	jeffreyaubynn	DRAFT
eu_sweden_malmo-ff	Joseph Elanga	josephelanga	DRAFT
eu_sweden_malmo-ff	Pontus Jansson	pontusjansson	DRAFT
eu_sweden_malmo-ff	Alexander Nilsson	alexandernilsson	DRAFT
eu_switzerland_bsc-young-boys	Marco Wölfli	marcowolfli	DRAFT
eu_switzerland_bsc-young-boys	Christoph Spycher	christophspycher	DRAFT
eu_switzerland_bsc-young-boys	David Degen	daviddegen	DRAFT
eu_switzerland_bsc-young-boys	Alberto Regazzoni	albertoregazzoni	DRAFT
eu_switzerland_bsc-young-boys	Mario Raimondi	marioraimondi	DRAFT
eu_switzerland_bsc-young-boys	Emiliano Dudar	emilianodudar	DRAFT
eu_switzerland_bsc-young-boys	Moreno Costanzo	morenocostanzo	DRAFT
eu_switzerland_bsc-young-boys	Alain Nef	alainnef	DRAFT
eu_switzerland_bsc-young-boys	Marco Schneuwly	marcoschneuwly	DRAFT
eu_switzerland_bsc-young-boys	Xavier Hochstrasser	xavierhochstrasser	DRAFT
eu_switzerland_bsc-young-boys	François Affolter	francoisaffolter	DRAFT
eu_switzerland_bsc-young-boys	Scott Sutter	scottsutter	DRAFT
eu_switzerland_bsc-young-boys	Senad Lulić	senadlulic	DRAFT
eu_switzerland_bsc-young-boys	Thierry Doubai	thierrydoubai	DRAFT
eu_switzerland_bsc-young-boys	Christian Schneuwly	christianschneuwly	DRAFT
eu_switzerland_fc-basel	Franco Costanzo	francocostanzo	DRAFT
eu_switzerland_fc-basel	Alexander Frei	alexanderfrei	DRAFT
eu_switzerland_fc-basel	Xherdan Shaqiri	xherdanshaqiri	DRAFT
eu_switzerland_fc-basel	Benjamin Huggel	benjaminhuggel	DRAFT
eu_switzerland_fc-basel	Gilles Yapi	gillesyapi	DRAFT
eu_switzerland_fc-basel	Marco Streller	marcostreller	DRAFT
eu_switzerland_fc-basel	Behrang Safari	behrangsafari	DRAFT
eu_switzerland_fc-basel	Scott Chipperfield	scottchipperfield	DRAFT
eu_switzerland_fc-basel	Valentin Stocker	valentinstocker	DRAFT
eu_switzerland_fc-basel	Çağdaş Atan	cagdasatan	DRAFT
eu_switzerland_fc-basel	Samuel Inkoom	samuelinkoom	CROSS_CLUB
eu_switzerland_fc-basel	David Abraham	davidabraham	DRAFT
eu_switzerland_fc-basel	Federico Almerares	federicoalmerares	DRAFT
eu_switzerland_fc-basel	Reto Zanni	retozanni	DRAFT
eu_switzerland_fc-basel	Cabral	cabral	CROSS_CLUB
eu_switzerland_fc-basel	Beg Ferati	begferati	DRAFT
eu_switzerland_fc-basel	Pascal Schürpf	pascalschurpf	DRAFT
eu_switzerland_fc-sion	Andris Vaņins	andrisvanins	DRAFT
eu_switzerland_fc-sion	George Ogăraru	georgeogararu	DRAFT
eu_switzerland_fc-sion	Michael Dingsdag	michaeldingsdag	DRAFT
eu_switzerland_fc-sion	Vilmos Vanczák	vilmosvanczak	DRAFT
eu_switzerland_fc-sion	Adaílton	adailton	CROSS_CLUB
eu_switzerland_fc-sion	Goran Obradović	goranobradovic	DRAFT
eu_switzerland_fc-sion	Fabrizio Zambrella	fabriziozambrella	DRAFT
eu_switzerland_fc-sion	Nicolas Marin	nicolasmarin	DRAFT
eu_switzerland_fc-sion	Arnaud Bühler	arnaudbuhler	DRAFT
eu_switzerland_fc-sion	Serey Die	sereydie	DRAFT
eu_switzerland_fc-sion	Abdoul Karim Yoda	abdoulkarimyoda	DRAFT
eu_switzerland_fc-sion	Enes Fermino	enesfermino	DRAFT
eu_switzerland_fc-sion	Jonas Elmer	jonaselmer	DRAFT
eu_switzerland_fc-sion	Giovanni Sio	giovannisio	DRAFT
eu_switzerland_fc-sion	Moustapha Dabo	moustaphadabo	DRAFT
eu_switzerland_fc-sion	Aleksandar Prijović	aleksandarprijovic	DRAFT
eu_switzerland_fc-st-gallen	Daniel Lopar	daniellopar	DRAFT
eu_switzerland_fc-st-gallen	Mario Frick	mariofrick	DRAFT
eu_switzerland_fc-st-gallen	Daniel Imhof	danielimhof	DRAFT
eu_switzerland_fc-st-gallen	Fabian Frei	fabianfrei	DRAFT
eu_switzerland_fc-st-gallen	Tim Bakens	timbakens	DRAFT
eu_switzerland_fc-st-gallen	Fernando	fernando	CROSS_CLUB
eu_switzerland_fc-st-gallen	Philipp Muntwiler	philippmuntwiler	DRAFT
eu_switzerland_fc-st-gallen	Kristian Nushi	kristiannushi	DRAFT
eu_switzerland_fc-st-gallen	Lukas Schenkel	lukasschenkel	DRAFT
eu_switzerland_fc-st-gallen	Nico Abegglen	nicoabegglen	DRAFT
eu_switzerland_fc-st-gallen	Marco Hämmerli	marcohammerli	DRAFT
eu_switzerland_fc-st-gallen	Adrian Winter	adrianwinter	DRAFT
eu_switzerland_fc-st-gallen	Michael Lang	michaellang	DRAFT
eu_switzerland_fc-st-gallen	Pa Modou Jagne	pamodoujagne	DRAFT
eu_switzerland_fc-st-gallen	Moreno Merenda	morenomerenda	DRAFT
eu_switzerland_fc-thun	David da Costa	daviddacosta	DRAFT
eu_switzerland_fc-thun	Marc Schneider	marcschneider	DRAFT
eu_switzerland_fc-thun	Milaim Rama	milaimrama	DRAFT
eu_switzerland_fc-thun	Roland Bättig	rolandbattig	DRAFT
eu_switzerland_fc-thun	Stipe Matić	stipematic	DRAFT
eu_switzerland_fc-thun	Giuseppe Morello	giuseppemorello	DRAFT
eu_switzerland_fc-thun	Muhamed Demiri	muhameddemiri	DRAFT
eu_switzerland_fc-thun	Stefan Glarner	stefanglarner	DRAFT
eu_switzerland_fc-thun	Benjamin Lüthi	benjaminluthi	DRAFT
eu_switzerland_fc-thun	Ezequiel Scarione	ezequielscarione	DRAFT
eu_switzerland_fc-thun	Stephan Andrist	stephanandrist	DRAFT
eu_switzerland_fc-thun	Dennis Hediger	dennishediger	DRAFT
eu_switzerland_fc-thun	Nelson Ferreira	nelsonferreira	DRAFT
eu_switzerland_fc-thun	Marco Aratore	marcoaratore	DRAFT
eu_switzerland_fc-zurich	Johnny Leoni	johnnyleoni	DRAFT
eu_switzerland_fc-zurich	Yassine Chikhaoui	yassinechikhaoui	DRAFT
eu_switzerland_fc-zurich	Ludovic Magnin	ludovicmagnin	DRAFT
eu_switzerland_fc-zurich	Alexandre Alphonse	alexandrealphonse	DRAFT
eu_switzerland_fc-zurich	Eric Hassli	erichassli	DRAFT
eu_switzerland_fc-zurich	Xavier Margairaz	xaviermargairaz	DRAFT
eu_switzerland_fc-zurich	Dušan Djurić	dusandjuric	DRAFT
eu_switzerland_fc-zurich	Alain Rochat	alainrochat	DRAFT
eu_switzerland_fc-zurich	Amine Chermiti	aminechermiti	DRAFT
eu_switzerland_fc-zurich	Florian Stahel	florianstahel	DRAFT
eu_switzerland_fc-zurich	Heinz Barmettler	heinzbarmettler	DRAFT
eu_switzerland_fc-zurich	Silvan Aegerter	silvanaegerter	DRAFT
eu_switzerland_fc-zurich	Marco Schönbächler	marcoschonbachler	DRAFT
eu_switzerland_fc-zurich	Adrian Nikci	adriannikci	DRAFT
eu_switzerland_fc-zurich	Milan Gajić	milangajic	DRAFT
eu_switzerland_fc-zurich	Admir Mehmedi	admirmehmedi	DRAFT
eu_switzerland_grasshopper-club-zurich	Boris Smiljanić	borissmiljanic	DRAFT
eu_switzerland_grasshopper-club-zurich	Ricardo Cabanas	ricardocabanas	DRAFT
eu_switzerland_grasshopper-club-zurich	Guillermo Vallori	guillermovallori	DRAFT
eu_switzerland_grasshopper-club-zurich	Paulo Menezes	paulomenezes	DRAFT
eu_switzerland_grasshopper-club-zurich	Veroljub Salatić	veroljubsalatic	DRAFT
eu_switzerland_grasshopper-club-zurich	Davide Callà	davidecalla	DRAFT
eu_switzerland_grasshopper-club-zurich	Vincenzo Rennella	vincenzorennella	DRAFT
eu_switzerland_grasshopper-club-zurich	Alessandro Riedle	alessandroriedle	DRAFT
eu_switzerland_grasshopper-club-zurich	Steven Lang	stevenlang	DRAFT
eu_switzerland_grasshopper-club-zurich	Innocent Emeghara	innocentemeghara	DRAFT
eu_switzerland_grasshopper-club-zurich	Kay Voser	kayvoser	DRAFT
eu_switzerland_grasshopper-club-zurich	Nzuzi Toko	nzuzitoko	DRAFT
eu_switzerland_grasshopper-club-zurich	Josip Colina	josipcolina	DRAFT
eu_switzerland_grasshopper-club-zurich	Roman Bürki	romanburki	DRAFT
eu_switzerland_grasshopper-club-zurich	Izet Hajrović	izethajrovic	DRAFT
eu_switzerland_grasshopper-club-zurich	Amir Abrashi	amirabrashi	DRAFT
eu_switzerland_lausanne-sport	Anthony Favre	anthonyfavre	DRAFT
eu_switzerland_lausanne-sport	Guillaume Katz	guillaumekatz	DRAFT
eu_switzerland_lausanne-sport	Jérôme Sonnerat	jeromesonnerat	DRAFT
eu_switzerland_lausanne-sport	Mickaël Castejon	mickaelcastejon	DRAFT
eu_switzerland_lausanne-sport	Abdoulaye Ba	abdoulayeba	DRAFT
eu_switzerland_lausanne-sport	Stéphane Nater	stephanenater	DRAFT
eu_switzerland_lausanne-sport	Alexandre Pasche	alexandrepasche	DRAFT
eu_switzerland_lausanne-sport	Nicolas Marazzi	nicolasmarazzi	DRAFT
eu_switzerland_lausanne-sport	Jocelyn Roux	jocelynroux	DRAFT
eu_switzerland_lausanne-sport	Silvio	silvio	CROSS_CLUB
eu_switzerland_lausanne-sport	Moustapha Tall	moustaphatall	DRAFT
eu_switzerland_lausanne-sport	Matt Moussilou	mattmoussilou	DRAFT
eu_switzerland_lausanne-sport	Yannis Tafer	yannistafer	DRAFT
eu_switzerland_lausanne-sport	Yves Miéville	yvesmieville	DRAFT
eu_switzerland_lausanne-sport	Raphaël Khelifi	raphaelkhelifi	DRAFT
eu_switzerland_lausanne-sport	Gaëtan Karlen	gaetankarlen	DRAFT
eu_turkey_besiktas	Hakan Arıkan	hakanarkan	DRAFT
eu_turkey_besiktas	Cenk Gönen	cenkgonen	DRAFT
eu_turkey_besiktas	Ricardo Quaresma	ricardoquaresma	DRAFT
eu_turkey_besiktas	Guti	guti	DRAFT
eu_turkey_besiktas	Nihat Kahveci	nihatkahveci	DRAFT
eu_turkey_besiktas	Fabian Ernst	fabianernst	DRAFT
eu_turkey_besiktas	İbrahim Toraman	ibrahimtoraman	DRAFT
eu_turkey_besiktas	Matteo Ferrari	matteoferrari	DRAFT
eu_turkey_besiktas	Rodrigo Tabata	rodrigotabata	DRAFT
eu_turkey_besiktas	Bobô	bobo	DRAFT
eu_turkey_besiktas	Fatih Tekke	fatihtekke	DRAFT
eu_turkey_besiktas	Filip Hološko	filipholosko	DRAFT
eu_turkey_besiktas	Roberto Hilbert	robertohilbert	DRAFT
eu_turkey_besiktas	Mert Nobre	mertnobre	DRAFT
eu_turkey_besiktas	Michael Fink	michaelfink	DRAFT
eu_turkey_besiktas	Ekrem Dağ	ekremdag	DRAFT
eu_turkey_besiktas	Yusuf Şimşek	yusufsimsek	DRAFT
eu_turkey_besiktas	Mehmet Aurelio	mehmetaurelio	DRAFT
eu_turkey_besiktas	İsmail Köybaşı	ismailkoybas	DRAFT
eu_turkey_besiktas	Necip Uysal	necipuysal	DRAFT
eu_turkey_besiktas	İbrahim Üzülmez	ibrahimuzulmez	DRAFT
eu_turkey_bursaspor	Dimitar Ivankov	dimitarivankov	DRAFT
eu_turkey_bursaspor	Sercan Yıldırım	sercanyldrm	DRAFT
eu_turkey_bursaspor	Federico Insúa	federicoinsua	DRAFT
eu_turkey_bursaspor	Milan Stepanov	milanstepanov	DRAFT
eu_turkey_bursaspor	Ömer Erdoğan	omererdogan	DRAFT
eu_turkey_bursaspor	Volkan Şen	volkansen	DRAFT
eu_turkey_bursaspor	Ivan Ergić	ivanergic	DRAFT
eu_turkey_bursaspor	Gökçek Vederson	gokcekvederson	DRAFT
eu_turkey_bursaspor	Ozan İpek	ozanipek	DRAFT
eu_turkey_bursaspor	Ali Tandoğan	alitandogan	DRAFT
eu_turkey_bursaspor	Gustav Svensson	gustavsvensson	DRAFT
eu_turkey_bursaspor	Hüseyin Çimşir	huseyincimsir	DRAFT
eu_turkey_bursaspor	Pablo Batalla	pablobatalla	DRAFT
eu_turkey_bursaspor	Turgay Bahadır	turgaybahadr	DRAFT
eu_turkey_bursaspor	Giani Kiriță	gianikirita	DRAFT
eu_turkey_bursaspor	Mustafa Keçeli	mustafakeceli	DRAFT
eu_turkey_bursaspor	Bekir Ozan Has	bekirozanhas	DRAFT
eu_turkey_bursaspor	İbrahim Öztürk	ibrahimozturk	DRAFT
eu_turkey_bursaspor	Serdar Aziz	serdaraziz	DRAFT
eu_turkey_fenerbahce	Volkan Demirel	volkandemirel	DRAFT
eu_turkey_fenerbahce	Alex	alex	CROSS_CLUB
eu_turkey_fenerbahce	Diego Lugano	diegolugano	DRAFT
eu_turkey_fenerbahce	Emre Belözoğlu	emrebelozoglu	DRAFT
eu_turkey_fenerbahce	Mamadou Niang	mamadouniang	DRAFT
eu_turkey_fenerbahce	Gökhan Ünal	gokhanunal	DRAFT
eu_turkey_fenerbahce	Dani Güiza	daniguiza	DRAFT
eu_turkey_fenerbahce	Colin Kâzım-Richards	colinkazmrichards	DRAFT
eu_turkey_fenerbahce	Semih Şentürk	semihsenturk	DRAFT
eu_turkey_fenerbahce	Mehmet Topuz	mehmettopuz	DRAFT
eu_turkey_fenerbahce	Miroslav Stoch	miroslavstoch	DRAFT
eu_turkey_fenerbahce	André Santos	andresantos	DRAFT
eu_turkey_fenerbahce	Fabio Bilica	fabiobilica	DRAFT
eu_turkey_fenerbahce	Gökhan Gönül	gokhangonul	DRAFT
eu_turkey_fenerbahce	Joseph Yobo	josephyobo	DRAFT
eu_turkey_fenerbahce	Uğur Boral	ugurboral	DRAFT
eu_turkey_fenerbahce	Issiar Dia	issiardia	DRAFT
eu_turkey_fenerbahce	Caner Erkin	canererkin	DRAFT
eu_turkey_fenerbahce	Özer Hurmacı	ozerhurmac	DRAFT
eu_turkey_fenerbahce	Selçuk Şahin	selcuksahin	DRAFT
eu_turkey_galatasaray	Ufuk Ceylan	ufukceylan	DRAFT
eu_turkey_galatasaray	Aykut Erçetin	aykutercetin	DRAFT
eu_turkey_galatasaray	Arda Turan	ardaturan	DRAFT
eu_turkey_galatasaray	Zvjezdan Misimović	zvjezdanmisimovic	DRAFT
eu_turkey_galatasaray	Elano	elano	DRAFT
eu_turkey_galatasaray	Servet Çetin	servetcetin	DRAFT
eu_turkey_galatasaray	Milan Baroš	milanbaros	DRAFT
eu_turkey_galatasaray	Lucas Neill	lucasneill	DRAFT
eu_turkey_galatasaray	Lorik Cana	lorikcana	DRAFT
eu_turkey_galatasaray	Harry Kewell	harrykewell	DRAFT
eu_turkey_galatasaray	Juan Pablo Pino	juanpablopino	DRAFT
eu_turkey_galatasaray	Emiliano Insúa	emilianoinsua	DRAFT
eu_turkey_galatasaray	Hakan Balta	hakanbalta	DRAFT
eu_turkey_galatasaray	Sabri Sarıoğlu	sabrisaroglu	DRAFT
eu_turkey_galatasaray	Gökhan Zan	gokhanzan	DRAFT
eu_turkey_galatasaray	Serdar Özkan	serdarozkan	DRAFT
eu_turkey_galatasaray	Barış Özbek	barsozbek	DRAFT
eu_turkey_galatasaray	Mustafa Sarp	mustafasarp	DRAFT
eu_turkey_galatasaray	Ayhan Akman	ayhanakman	DRAFT
eu_turkey_trabzonspor	Onur Kıvrak	onurkvrak	DRAFT
eu_turkey_trabzonspor	Ibrahima Yattara	ibrahimayattara	DRAFT
eu_turkey_trabzonspor	Alanzinho	alanzinho	DRAFT
eu_turkey_trabzonspor	Egemen Korkmaz	egemenkorkmaz	DRAFT
eu_turkey_trabzonspor	Burak Yılmaz	burakylmaz	DRAFT
eu_turkey_trabzonspor	Gustavo Colman	gustavocolman	DRAFT
eu_turkey_trabzonspor	Jajá Coelho	jajacoelho	DRAFT
eu_turkey_trabzonspor	Serkan Balcı	serkanbalc	DRAFT
eu_turkey_trabzonspor	Sezer Badur	sezerbadur	DRAFT
eu_turkey_trabzonspor	Umut Bulut	umutbulut	DRAFT
eu_turkey_trabzonspor	Arkadiusz Głowacki	arkadiuszgowacki	CROSS_CLUB
eu_turkey_trabzonspor	Giray Kaçar	giraykacar	DRAFT
eu_turkey_trabzonspor	Tayfun Cora	tayfuncora	DRAFT
eu_turkey_trabzonspor	Selçuk İnan	selcukinan	DRAFT
eu_turkey_trabzonspor	Engin Baytar	enginbaytar	DRAFT
eu_turkey_trabzonspor	Ceyhun Gülselam	ceyhungulselam	DRAFT
eu_turkey_trabzonspor	Piotr Brożek	piotrbrozek	DRAFT
eu_turkey_trabzonspor	Pawel Brożek	pawelbrozek	DRAFT
eu_ukraine_dnipro-dnipropetrovsk	Jan Laštůvka	janlastuvka	DRAFT
eu_ukraine_dnipro-dnipropetrovsk	Anton Kanibolotskyi	antonkanibolotskyi	DRAFT
eu_ukraine_dnipro-dnipropetrovsk	Andriy Rusol	andriyrusol	DRAFT
eu_ukraine_dnipro-dnipropetrovsk	Vitaliy Mandzyuk	vitaliymandzyuk	DRAFT
eu_ukraine_dnipro-dnipropetrovsk	Samuel Inkoom	samuelinkoom	CROSS_CLUB
eu_ukraine_dnipro-dnipropetrovsk	Ivan Strinić	ivanstrinic	CROSS_CLUB
eu_ukraine_dnipro-dnipropetrovsk	Yevhen Cheberyachko	yevhencheberyachko	DRAFT
eu_ukraine_dnipro-dnipropetrovsk	Ruslan Rotan	ruslanrotan	DRAFT
eu_ukraine_dnipro-dnipropetrovsk	Serhiy Nazarenko	serhiynazarenko	DRAFT
eu_ukraine_dnipro-dnipropetrovsk	Maksym Kalynychenko	maksymkalynychenko	DRAFT
eu_ukraine_dnipro-dnipropetrovsk	Yevhen Konoplyanka	yevhenkonoplyanka	DRAFT
eu_ukraine_dnipro-dnipropetrovsk	Giuliano	giuliano	DRAFT
eu_ukraine_dnipro-dnipropetrovsk	Derek Boateng	derekboateng	DATE_CONFLICT
eu_ukraine_dnipro-dnipropetrovsk	Jaba Kankava	jabakankava	DRAFT
eu_ukraine_dnipro-dnipropetrovsk	Oleksandr Hladkyi	oleksandrhladkyi	DRAFT
eu_ukraine_dnipro-dnipropetrovsk	Yevhen Seleznyov	yevhenseleznyov	DRAFT
eu_ukraine_dnipro-dnipropetrovsk	Matheus	matheus	DRAFT
eu_ukraine_dnipro-dnipropetrovsk	Mario Holek	marioholek	DRAFT
eu_ukraine_dynamo-kyiv	Maksym Koval	maksymkoval	DRAFT
eu_ukraine_dynamo-kyiv	Oleksandr Shovkovskyi	oleksandrshovkovskyi	DRAFT
eu_ukraine_dynamo-kyiv	Denys Boyko	denysboyko	DRAFT
eu_ukraine_dynamo-kyiv	Taras Mykhalyk	tarasmykhalyk	DRAFT
eu_ukraine_dynamo-kyiv	Badr El Kaddouri	badrelkaddouri	DRAFT
eu_ukraine_dynamo-kyiv	Yevhen Khacheridi	yevhenkhacheridi	DRAFT
eu_ukraine_dynamo-kyiv	Goran Popov	goranpopov	DRAFT
eu_ukraine_dynamo-kyiv	Yussuf Ayila	yussufayila	DRAFT
eu_ukraine_dynamo-kyiv	Andriy Nesmachnyi	andriynesmachnyi	DRAFT
eu_ukraine_dynamo-kyiv	Ognjen Vukojević	ognjenvukojevic	DRAFT
eu_ukraine_dynamo-kyiv	Andriy Yarmolenko	andriyyarmolenko	DRAFT
eu_ukraine_dynamo-kyiv	Roman Eremenko	romaneremenko	DRAFT
eu_ukraine_dynamo-kyiv	Oleh Husyev	olehhusyev	DRAFT
eu_ukraine_dynamo-kyiv	Denys Harmash	denysharmash	DRAFT
eu_ukraine_dynamo-kyiv	Miloš Ninković	milosninkovic	DRAFT
eu_ukraine_dynamo-kyiv	Oleksandr Aliyev	oleksandraliyev	CROSS_CLUB
eu_ukraine_dynamo-kyiv	Facundo Bertoglio	facundobertoglio	DRAFT
eu_ukraine_dynamo-kyiv	Artem Milevskyi	artemmilevskyi	DRAFT
eu_ukraine_dynamo-kyiv	Andriy Shevchenko	andriyshevchenko	DRAFT
eu_ukraine_dynamo-kyiv	Roman Zozulya	romanzozulya	DRAFT
eu_ukraine_dynamo-kyiv	Artem Kravets	artemkravets	DRAFT
eu_ukraine_karpaty-lviv	Andriy Tlumak	andriytlumak	DRAFT
eu_ukraine_karpaty-lviv	Martin Bogatinov	martinbogatinov	DRAFT
eu_ukraine_karpaty-lviv	Artem Fedetskyi	artemfedetskyi	DRAFT
eu_ukraine_karpaty-lviv	Ivan Milošević	ivanmilosevic	DRAFT
eu_ukraine_karpaty-lviv	Nemanja Tubić	nemanjatubic	DRAFT
eu_ukraine_karpaty-lviv	Igor Oshchipko	igoroshchipko	DRAFT
eu_ukraine_karpaty-lviv	Andriy Tkachuk	andriytkachuk	DRAFT
eu_ukraine_karpaty-lviv	Samson Godwin	samsongodwin	DRAFT
eu_ukraine_karpaty-lviv	Oleg Golodyuk	oleggolodyuk	DRAFT
eu_ukraine_karpaty-lviv	Igor Khudobyak	igorkhudobyak	DRAFT
eu_ukraine_karpaty-lviv	Mikhail Kopolovets	mikhailkopolovets	DRAFT
eu_ukraine_karpaty-lviv	Lucas Pérez	lucasperez	DRAFT
eu_ukraine_karpaty-lviv	Batista	batista	DRAFT
eu_ukraine_karpaty-lviv	Sergei Kuznetsov	sergeikuznetsov	DRAFT
eu_ukraine_karpaty-lviv	Denis Kozhanov	deniskozhanov	DRAFT
eu_ukraine_karpaty-lviv	William Rocha	williamrocha	DRAFT
eu_ukraine_karpaty-lviv	Gregor Balažic	gregorbalazic	DRAFT
